user_id,grade_id,role,coin,score,streak,days_since_last_study,vip_days_remaining,is_vip_active,unit_progress_percent,section_progress_percent,active_days_7d,active_days_14d,active_days_30d,lessons_completed_7d,lessons_completed_14d,lessons_completed_30d,questions_answered_7d,questions_answered_14d,questions_answered_30d,accuracy_7d,accuracy_14d,accuracy_30d,avg_attempt_count_7d,coins_earned_7d,coins_earned_30d,writing_eval_count_30d,speaking_eval_count_30d,avg_writing_ai_score_30d,avg_speaking_ai_score_30d,skip_item_quantity,listening_accuracy_30d,speaking_accuracy_30d,reading_accuracy_30d,writing_accuracy_30d,vocabulary_accuracy_30d,grammar_accuracy_30d,strong_skill,weak_skill,trend_label
1172,6,USER,357,2635,10,6,77,1,45.3,55.9,3,9,18,7,10,29,47,67,176,64.7,58.3,59.6,1.41,67,300,1,5,58.5,55.9,0,60.4,45.5,42.2,61.4,70.5,50.0,vocabulary,reading,STABLE
1173,6,USER,226,1033,0,5,0,0,46.6,29.9,2,4,5,1,3,7,15,21,47,39.3,49.0,47.9,1.82,18,74,0,0,0.0,0.0,0,41.0,49.4,58.2,50.4,47.4,48.6,reading,listening,DECLINING
1174,5,USER,402,2534,15,7,0,0,65.1,53.0,2,11,15,10,16,30,90,117,235,54.4,60.9,61.8,1.99,119,282,2,1,84.6,68.6,0,67.4,62.1,67.9,80.8,43.1,53.7,writing,vocabulary,DECLINING
1175,10,USER,361,1685,16,1,0,0,50.1,55.4,4,10,14,12,21,33,69,95,209,63.6,64.6,63.8,1.69,91,350,1,3,48.6,41.5,1,61.3,43.3,70.9,47.6,70.9,65.9,reading,speaking,STABLE
1176,5,USER,238,1138,2,7,0,0,45.8,64.1,3,4,9,4,7,14,26,38,70,53.9,51.4,50.0,2.06,42,137,2,1,50.1,68.8,0,37.4,67.7,30.4,58.7,52.8,61.4,speaking,reading,STABLE
1177,9,USER,368,1250,0,6,0,0,53.7,55.5,2,7,12,2,5,14,30,52,95,52.5,50.2,54.2,1.51,31,110,0,2,0.0,51.0,1,44.5,62.1,52.3,47.3,74.2,60.0,vocabulary,listening,STABLE
1178,5,USER,421,3157,17,1,0,0,69.0,81.9,4,11,20,11,31,45,189,247,409,57.9,56.9,58.2,1.92,151,503,6,7,71.7,60.5,3,52.7,65.5,47.2,62.8,40.3,47.6,speaking,vocabulary,STABLE
1179,10,USER,118,1211,14,5,0,0,1.7,4.1,1,2,4,2,2,4,6,11,26,51.0,47.7,47.7,1.77,15,45,0,2,0.0,38.4,2,47.0,38.7,48.2,65.0,35.7,49.2,writing,vocabulary,STABLE
1180,8,USER,437,2921,18,0,0,0,78.0,75.1,4,8,23,10,23,51,39,96,256,64.5,66.4,70.5,1.49,213,474,2,9,68.1,61.2,1,84.6,54.2,65.4,72.4,80.3,60.6,listening,speaking,DECLINING
1181,5,USER,518,1772,7,2,59,1,70.8,89.9,2,11,14,9,13,23,30,62,142,58.3,54.6,59.8,1.58,74,258,4,2,69.7,56.2,0,75.1,58.2,49.3,57.4,65.5,41.7,listening,grammar,STABLE
1182,8,USER,389,1496,9,4,55,1,68.8,41.7,3,7,12,4,6,15,49,69,132,59.4,64.3,63.4,1.68,55,157,1,2,74.9,70.9,0,38.2,62.8,63.1,70.9,79.9,67.0,vocabulary,listening,STABLE
1183,6,USER,0,738,8,2,0,0,37.4,26.7,2,4,9,2,4,7,20,40,58,39.7,40.6,43.2,2.1,15,48,0,1,0.0,55.4,0,41.2,54.7,42.5,50.3,27.1,64.8,grammar,vocabulary,STABLE
1184,6,USER,452,1897,15,2,0,0,44.8,45.8,3,10,12,8,13,21,52,124,174,59.9,63.2,62.0,1.74,82,216,1,4,69.0,54.8,0,34.8,59.3,87.5,48.0,57.7,59.0,reading,listening,STABLE
1185,2,USER,218,1292,7,3,0,0,66.8,96.2,4,6,12,4,8,13,36,53,85,60.1,60.2,57.8,2.23,35,167,0,0,0.0,0.0,0,45.0,65.6,54.9,54.6,58.7,65.9,grammar,listening,STABLE
1186,3,USER,431,1503,8,7,0,0,75.7,51.2,4,6,11,6,8,13,32,56,93,58.5,64.6,67.2,1.58,73,156,1,3,86.6,70.1,1,66.7,71.2,72.0,86.9,71.6,62.8,writing,grammar,DECLINING
1187,5,USER,229,3043,11,2,0,0,70.6,59.3,2,11,24,9,18,46,110,192,369,55.0,52.0,59.3,1.83,221,476,11,4,52.0,54.7,0,74.0,53.0,65.3,47.8,83.4,58.3,vocabulary,writing,STABLE
1188,11,USER,137,1485,4,7,0,0,51.6,74.9,3,8,14,4,11,16,35,99,139,64.7,67.3,67.4,1.37,42,201,3,3,69.8,80.1,0,61.9,77.2,44.9,62.7,66.7,56.3,speaking,reading,STABLE
1189,9,USER,0,1030,6,6,0,0,15.6,30.4,0,2,4,1,3,7,14,21,41,58.5,59.6,60.0,1.45,6,28,0,0,0.0,0.0,0,64.3,62.2,49.5,62.9,76.9,49.9,vocabulary,reading,STABLE
1190,3,USER,779,3833,17,0,339,1,86.3,86.3,4,8,24,15,41,55,237,329,452,56.7,55.6,54.3,1.81,222,578,4,3,54.8,33.0,1,69.3,35.4,56.1,59.5,55.1,68.8,listening,speaking,STABLE
1191,9,USER,255,2330,10,3,0,0,63.0,68.6,5,9,15,6,11,25,82,150,216,68.5,65.1,63.5,1.49,128,282,2,3,61.1,85.8,0,54.1,79.5,65.2,67.5,40.3,63.8,speaking,vocabulary,IMPROVING
1192,8,USER,161,2353,14,0,0,0,64.8,67.7,4,9,17,7,16,30,101,144,234,57.7,60.8,66.5,1.81,69,354,1,1,75.8,53.4,0,67.1,53.3,74.0,67.6,63.8,55.7,reading,speaking,DECLINING
1193,10,USER,746,2363,18,0,149,1,78.8,100.0,3,10,22,10,14,36,51,115,247,49.2,51.5,51.3,2.15,102,390,3,2,37.8,54.3,0,55.2,51.0,61.4,34.9,56.3,80.4,grammar,writing,STABLE
1194,7,USER,177,1062,6,5,0,0,31.4,60.1,0,6,9,3,4,10,26,55,113,46.2,47.0,51.8,1.93,18,93,0,1,0.0,55.2,0,46.8,52.3,62.7,48.4,39.4,66.4,grammar,vocabulary,STABLE
1195,9,USER,78,1243,9,5,0,0,45.8,52.6,0,5,8,3,8,11,20,29,75,70.6,63.3,58.5,1.43,33,103,0,2,0.0,58.5,0,62.7,52.8,62.3,66.4,56.8,49.3,writing,grammar,IMPROVING
1196,6,USER,429,2170,15,2,0,0,97.8,100.0,5,8,17,8,13,24,79,116,179,51.3,54.1,52.3,2.05,72,257,4,0,50.7,0.0,0,55.6,75.6,59.7,44.0,56.1,50.0,speaking,writing,STABLE
1197,7,USER,347,1345,9,3,0,0,34.7,57.4,2,5,8,4,10,14,50,67,100,52.8,53.8,56.4,2.08,50,156,1,0,73.8,0.0,0,44.1,61.0,83.9,66.5,58.3,68.7,reading,listening,STABLE
1198,4,USER,427,2713,18,4,0,0,75.4,71.5,2,11,21,13,29,49,74,133,357,43.7,44.0,47.4,2.23,208,475,3,3,40.7,54.3,1,50.4,50.7,69.7,40.8,41.4,45.1,reading,writing,STABLE
1199,6,USER,330,2208,14,3,0,0,63.6,64.5,3,11,23,11,27,38,48,130,238,59.3,52.5,53.0,1.65,75,358,3,4,50.2,73.2,0,65.4,68.9,48.6,47.8,55.9,34.0,speaking,grammar,IMPROVING
1200,6,USER,126,3398,13,1,0,0,74.9,69.0,4,9,29,14,25,53,86,176,412,62.5,60.5,59.4,1.69,210,500,7,3,61.0,64.7,1,54.4,61.3,67.4,61.6,50.1,76.4,grammar,vocabulary,STABLE
1201,12,USER,104,2170,15,0,0,0,61.5,66.3,4,11,16,10,17,26,83,140,187,74.1,73.9,70.9,1.63,101,255,1,1,68.9,75.1,1,77.9,69.9,87.0,71.9,57.9,68.9,reading,vocabulary,STABLE
1202,8,USER,408,2961,16,0,84,1,80.7,86.5,5,12,21,27,36,51,119,235,338,66.4,61.0,62.7,1.77,118,524,4,3,51.5,54.4,0,58.6,60.8,61.9,44.7,53.5,72.0,grammar,writing,STABLE
1203,6,USER,324,2294,8,4,237,1,39.6,49.0,2,9,13,5,8,22,40,64,154,59.0,62.5,64.0,1.94,67,231,1,1,57.2,46.1,0,73.9,52.1,63.6,56.8,67.3,61.1,listening,speaking,STABLE
1204,3,USER,539,2572,18,6,0,0,71.5,83.0,5,13,24,14,21,48,65,112,299,50.9,43.7,47.3,2.06,208,455,7,1,58.0,53.4,1,52.7,53.7,65.8,49.7,40.2,44.1,reading,vocabulary,STABLE
1205,7,USER,219,2066,9,0,0,0,83.4,83.2,4,9,12,5,11,26,92,119,227,64.9,63.4,60.4,1.67,87,265,0,4,0.0,71.6,5,70.9,60.5,58.2,58.0,60.3,73.8,grammar,writing,IMPROVING
1206,9,USER,564,3293,21,3,0,0,92.6,85.9,6,10,22,21,33,55,144,234,406,59.8,65.4,65.2,2.0,165,585,3,5,53.9,89.0,0,69.8,80.3,84.0,59.0,77.3,69.6,reading,writing,STABLE
1207,6,ADMIN,353,1507,0,0,0,0,57.2,72.7,2,6,10,5,12,17,29,38,99,61.8,62.3,68.2,2.11,41,144,1,0,75.6,0.0,0,75.9,67.6,85.0,69.9,66.8,64.1,reading,grammar,DECLINING
1208,10,USER,485,2487,17,3,0,0,55.1,48.2,4,10,20,14,22,31,81,151,261,59.6,59.3,62.8,1.77,134,307,3,7,62.0,76.9,0,80.5,73.4,56.9,62.1,65.9,68.8,listening,reading,STABLE
1209,6,USER,388,1491,0,5,0,0,48.8,48.4,4,5,8,5,11,17,31,73,113,38.7,44.6,44.5,2.15,33,162,1,1,44.7,48.5,0,24.2,53.7,51.5,42.7,64.4,48.0,vocabulary,listening,STABLE
1210,10,USER,204,2393,9,6,0,0,80.5,86.7,5,10,19,13,17,26,49,123,239,62.2,64.1,70.1,1.79,115,338,3,3,53.3,71.6,1,61.1,68.0,76.2,54.8,82.0,76.4,vocabulary,writing,DECLINING
1211,11,USER,128,1418,11,6,85,1,47.4,47.0,3,7,10,4,11,16,27,42,105,47.2,48.5,44.8,1.76,54,176,0,0,0.0,0.0,0,44.5,38.4,45.7,37.0,48.8,62.6,grammar,writing,STABLE
1212,11,USER,408,2635,20,5,0,0,52.9,53.0,5,14,22,10,19,40,104,189,269,72.6,78.1,69.6,1.52,82,397,2,3,72.0,69.6,1,78.7,62.4,71.9,70.6,48.3,63.3,listening,vocabulary,STABLE
1213,8,USER,281,1951,11,7,0,0,81.9,100.0,2,11,17,13,18,26,58,81,172,80.4,71.7,70.3,1.32,78,259,3,3,61.5,80.0,3,73.1,70.6,68.7,62.6,73.6,61.1,vocabulary,grammar,IMPROVING
1214,12,USER,225,1179,10,8,0,0,44.2,48.3,4,4,9,6,11,16,22,62,92,42.9,36.2,31.2,2.18,44,132,0,0,0.0,0.0,0,44.9,44.1,54.5,25.3,65.3,52.5,vocabulary,writing,IMPROVING
1215,5,USER,1089,3391,22,1,137,1,41.1,30.6,2,9,23,15,35,54,108,219,378,76.5,71.1,74.3,1.57,143,587,2,3,63.0,81.8,0,87.3,75.5,73.9,53.8,65.1,63.4,listening,writing,STABLE
1216,11,USER,143,3145,19,5,0,0,58.5,48.3,6,10,17,7,20,47,73,137,353,63.1,56.9,58.9,1.14,100,487,4,8,59.9,41.9,3,40.0,53.8,76.2,60.1,58.3,56.7,reading,listening,IMPROVING
1217,1,USER,167,1637,8,7,0,0,54.1,72.6,4,12,17,5,13,23,35,82,133,54.2,54.4,52.1,1.47,78,204,1,1,60.9,45.6,0,82.7,44.8,54.0,58.5,45.2,48.5,listening,speaking,STABLE
1218,1,USER,662,1338,9,6,339,1,49.4,53.5,2,4,10,4,8,17,35,65,112,57.5,59.5,62.7,1.38,47,204,0,0,0.0,0.0,2,78.0,55.3,54.4,53.0,57.3,33.4,listening,grammar,STABLE
1219,5,USER,330,1760,15,0,0,0,11.5,23.2,5,8,16,11,19,30,36,87,197,48.9,48.8,43.4,2.02,147,323,1,2,66.0,66.1,0,36.0,58.0,36.5,56.1,64.2,37.0,vocabulary,listening,IMPROVING
1220,10,USER,463,1651,6,0,0,0,60.4,77.0,3,10,13,3,7,17,37,80,162,55.3,55.9,56.3,1.8,57,197,2,0,86.9,0.0,0,51.5,35.4,58.8,75.9,62.4,56.4,writing,speaking,STABLE
1221,5,USER,328,2313,12,2,0,0,66.4,67.2,5,9,20,8,21,33,65,173,284,45.4,51.1,50.5,1.61,94,312,2,4,69.5,61.1,4,53.5,57.6,47.2,79.2,54.0,50.7,writing,reading,STABLE
1222,2,USER,308,2503,22,2,0,0,57.9,65.1,5,11,22,12,25,40,83,116,245,37.3,47.3,52.0,2.18,122,401,4,3,70.4,50.0,1,53.7,41.7,52.2,66.0,40.7,52.2,writing,vocabulary,DECLINING
1223,12,USER,344,1440,6,0,180,1,72.9,82.5,2,11,15,4,10,18,29,78,138,79.2,70.6,70.7,1.61,46,203,3,1,76.4,63.6,0,70.7,66.0,60.7,81.1,62.8,73.6,writing,reading,IMPROVING
1224,10,USER,0,875,7,4,0,0,31.0,29.1,1,1,2,1,2,3,8,11,23,62.1,61.4,65.4,2.03,14,56,1,1,44.0,56.9,0,44.6,58.6,62.4,54.8,80.4,71.5,vocabulary,listening,STABLE
1225,12,USER,935,3208,11,2,216,1,70.9,59.1,3,11,24,24,33,57,122,178,468,51.7,55.2,57.4,1.7,118,622,3,4,60.0,44.4,1,43.7,51.6,51.7,57.9,62.5,65.7,grammar,listening,STABLE
1226,4,USER,137,1958,6,1,61,1,36.9,16.4,4,7,14,10,13,22,26,68,176,61.4,57.7,52.1,1.35,43,212,4,1,79.8,38.0,0,58.3,42.0,52.3,76.3,47.0,37.5,writing,grammar,IMPROVING
1227,10,USER,416,2223,7,3,230,1,79.5,72.4,4,9,17,5,13,23,47,74,158,69.1,65.2,65.0,1.84,86,258,1,1,67.5,65.0,0,59.8,63.0,71.9,74.3,50.2,71.4,writing,vocabulary,IMPROVING
1228,6,USER,350,2693,9,3,0,0,83.3,100.0,4,14,24,10,26,50,72,206,323,65.8,58.1,51.3,1.86,109,482,2,5,76.3,43.6,2,50.2,42.7,48.6,62.5,68.5,56.2,vocabulary,speaking,IMPROVING
1229,6,USER,549,3892,11,0,0,0,60.5,33.3,4,7,27,16,34,60,110,251,394,60.0,57.7,61.3,1.74,182,569,5,4,71.5,40.6,4,63.4,38.9,66.7,67.7,61.6,61.4,writing,speaking,STABLE
1230,8,USER,208,1495,6,3,0,0,28.6,16.6,2,6,8,3,9,13,14,32,63,42.2,46.4,47.2,2.31,48,110,0,0,0.0,0.0,0,59.7,55.0,41.5,54.1,58.9,63.0,grammar,reading,STABLE
1231,9,USER,670,3455,16,3,0,0,96.8,100.0,4,8,25,11,21,60,91,255,354,62.9,56.9,62.2,1.65,131,591,12,6,64.5,55.2,0,64.7,56.6,71.5,65.9,57.5,87.9,grammar,speaking,STABLE
1232,9,USER,89,754,4,6,0,0,46.9,62.9,3,3,4,1,2,5,18,27,42,62.2,60.0,61.2,1.6,26,55,0,0,0.0,0.0,0,70.2,50.2,64.1,59.3,50.2,69.5,listening,speaking,STABLE
1233,3,USER,29,2070,17,6,0,0,97.5,99.3,4,7,14,5,11,20,46,122,186,57.3,60.8,60.8,1.58,39,214,2,1,86.9,60.5,0,54.1,57.6,60.7,74.9,58.6,70.6,writing,listening,STABLE
1234,8,USER,99,2002,10,7,0,0,59.8,52.7,2,11,16,7,10,23,43,55,112,73.3,70.3,71.7,1.49,54,229,4,4,75.9,79.7,1,56.9,71.8,83.1,78.5,82.8,79.9,reading,listening,STABLE
1235,2,USER,3,2241,20,8,42,1,73.8,83.5,6,9,24,14,22,36,159,213,334,55.4,53.4,50.6,1.65,147,424,0,1,0.0,43.2,0,68.2,52.2,56.7,58.1,41.0,30.0,listening,grammar,IMPROVING
1236,10,USER,30,1954,14,3,0,0,50.1,37.8,3,11,15,8,20,27,84,146,218,62.9,61.1,63.7,1.54,131,289,2,1,37.6,67.4,0,52.8,66.0,70.7,40.6,48.1,61.6,reading,writing,STABLE
1237,7,USER,195,2292,12,1,0,0,60.3,67.2,4,10,15,10,21,33,50,141,242,55.7,61.8,56.8,1.96,112,336,4,0,57.1,0.0,1,52.3,64.0,85.9,61.2,54.3,57.5,reading,listening,STABLE
1238,9,USER,132,2053,9,3,0,0,51.2,47.8,4,11,13,5,13,20,38,66,143,72.0,71.7,65.3,1.63,84,197,1,4,91.8,76.3,3,55.5,71.9,50.1,88.8,67.9,69.0,writing,reading,IMPROVING
1239,1,USER,475,1429,23,6,80,1,69.6,100.0,4,7,13,7,11,20,28,45,125,65.2,66.2,69.9,1.44,59,245,3,2,66.9,75.2,1,92.9,70.8,78.1,70.4,69.8,52.3,listening,grammar,STABLE
1240,12,USER,426,2641,17,4,0,0,63.4,82.5,4,11,22,12,20,42,68,171,271,59.8,63.5,59.3,1.29,170,430,6,1,55.0,67.7,0,61.2,66.0,61.8,54.4,67.9,43.8,vocabulary,grammar,STABLE
1241,3,USER,365,1637,2,3,192,1,51.9,57.8,1,7,8,4,9,16,38,58,125,59.8,68.1,71.9,1.66,51,179,0,0,0.0,0.0,0,71.6,78.7,50.9,98.0,68.3,76.9,writing,reading,DECLINING
1242,2,USER,516,2060,24,3,0,0,51.3,51.5,4,11,19,5,9,22,55,89,144,60.3,58.9,56.1,1.8,60,223,0,1,0.0,56.7,2,45.2,52.9,50.2,57.8,58.0,65.5,grammar,listening,IMPROVING
1243,6,USER,111,1853,15,3,0,0,65.4,94.9,4,11,15,8,13,23,41,84,144,49.1,51.6,55.5,1.52,94,223,1,1,33.0,60.6,4,66.7,60.0,60.2,34.7,57.9,75.9,grammar,writing,DECLINING
1244,11,USER,184,1350,13,14,0,0,27.1,43.1,1,6,11,6,10,17,27,72,142,34.7,38.3,35.1,1.97,54,178,2,1,33.5,33.9,0,35.7,32.7,48.5,31.2,39.6,32.1,reading,writing,STABLE
1245,4,USER,383,1304,10,1,0,0,48.4,52.8,5,7,13,6,10,20,39,84,114,42.7,46.4,47.2,2.08,49,163,2,2,55.1,58.6,2,35.9,60.0,46.6,45.0,54.9,43.2,speaking,listening,STABLE
1246,10,USER,153,3970,11,3,0,0,87.0,80.9,4,11,28,12,23,55,72,192,397,67.0,73.9,72.8,1.51,126,574,8,7,78.4,84.1,0,68.5,68.9,67.9,80.8,66.6,51.3,writing,grammar,STABLE
1247,10,USER,743,2407,14,5,286,1,56.7,48.8,7,12,13,9,17,33,135,185,258,59.4,61.2,57.9,1.4,124,332,2,1,54.3,36.8,0,86.4,42.0,54.2,54.6,42.6,33.7,listening,grammar,STABLE
1248,3,USER,133,1369,3,7,0,0,33.7,46.6,1,5,9,3,7,12,16,36,85,55.1,47.2,45.7,1.73,29,82,2,0,55.2,0.0,1,47.7,35.9,56.7,58.6,41.5,49.0,writing,speaking,IMPROVING
1249,11,USER,464,2950,17,3,0,0,79.6,77.3,4,12,21,12,17,41,89,162,293,49.2,50.8,48.7,1.82,111,392,5,2,68.7,48.8,1,45.6,50.5,64.2,64.4,41.5,29.9,writing,grammar,STABLE
1250,11,USER,0,1301,16,6,0,0,38.4,40.9,2,2,5,2,6,10,11,27,68,80.5,71.8,70.4,1.47,48,116,2,1,66.7,91.4,0,49.5,86.5,62.3,64.5,71.8,59.9,speaking,listening,IMPROVING
1251,2,USER,371,2446,18,8,0,0,68.6,74.7,5,11,19,6,9,25,70,145,198,64.0,65.1,64.6,1.75,97,332,4,2,89.6,38.5,0,63.5,38.4,55.0,83.0,69.5,71.7,writing,speaking,STABLE
1252,7,USER,338,1945,11,0,0,0,32.1,48.8,4,9,14,4,8,23,50,78,161,54.5,54.3,55.3,1.72,90,236,1,3,59.0,60.0,0,48.1,59.4,60.3,60.3,62.2,60.1,vocabulary,listening,STABLE
1253,2,USER,37,670,0,9,0,0,52.3,57.3,0,0,1,0,1,2,1,1,3,40.2,50.4,56.7,2.0,1,2,0,0,0.0,0.0,0,56.1,55.7,69.4,57.6,60.6,39.5,reading,grammar,DECLINING
1254,3,USER,476,2369,6,1,165,1,80.4,82.3,4,8,12,5,11,27,87,173,255,57.0,57.3,61.4,1.8,52,288,2,3,57.5,65.0,4,55.3,57.0,64.1,61.1,71.6,37.5,vocabulary,grammar,STABLE
1255,3,USER,417,1435,15,4,157,1,62.1,68.2,6,7,13,11,18,28,39,71,130,49.9,50.2,52.2,2.15,67,258,2,1,62.9,67.4,1,68.2,65.9,25.2,54.2,49.3,46.6,listening,reading,STABLE
1256,3,USER,352,2344,15,1,0,0,97.7,98.5,4,10,20,14,22,38,103,201,294,61.5,63.3,65.3,1.25,187,397,2,3,64.2,71.3,3,84.5,64.9,70.1,61.7,59.9,57.2,listening,grammar,STABLE
1257,7,USER,0,1840,9,6,0,0,78.7,100.0,5,8,11,10,15,21,26,62,129,61.4,60.7,55.7,1.8,82,223,1,2,73.6,58.3,0,53.1,56.2,58.3,76.6,65.2,28.5,writing,grammar,IMPROVING
1258,11,USER,878,2606,13,0,324,1,72.9,76.3,5,8,23,14,28,45,118,155,256,49.3,54.8,54.2,1.55,101,421,4,4,52.7,54.6,0,73.6,56.6,48.2,55.8,60.5,63.5,listening,reading,STABLE
1259,7,USER,64,611,7,5,0,0,37.1,53.4,1,1,5,2,4,6,8,11,15,35.3,39.2,43.6,1.96,19,71,0,0,0.0,0.0,0,51.2,56.3,25.2,56.7,45.0,47.2,writing,reading,DECLINING
1260,8,USER,262,2933,13,1,0,0,70.9,78.9,5,11,21,11,16,41,92,180,266,77.7,72.3,74.9,1.38,179,448,4,2,74.5,75.7,0,75.4,79.0,75.7,76.9,72.3,64.5,speaking,grammar,STABLE
1261,4,USER,203,896,0,8,0,0,31.4,51.0,2,2,4,3,4,6,14,20,27,55.4,59.4,61.4,1.99,11,49,0,0,0.0,0.0,1,41.5,47.8,67.4,56.8,51.4,38.1,reading,grammar,DECLINING
1262,11,USER,687,1899,6,11,326,1,67.0,77.4,3,8,14,3,7,18,23,50,142,55.6,59.7,63.2,1.93,41,180,2,1,69.0,78.9,0,53.2,69.7,61.5,70.1,56.2,57.2,writing,listening,DECLINING
1263,6,USER,358,1761,15,5,43,1,68.8,71.9,5,5,10,5,14,19,32,77,121,73.2,79.3,79.1,1.35,58,209,0,0,0.0,0.0,2,59.6,93.2,77.6,51.0,63.6,64.7,speaking,writing,STABLE
1264,3,USER,454,3499,11,4,0,0,77.3,81.8,4,12,21,25,32,51,86,163,361,65.2,70.4,66.6,1.48,144,504,3,4,67.8,82.6,0,68.4,88.3,58.7,60.3,76.6,71.7,speaking,reading,STABLE
1265,6,USER,494,1395,13,7,0,0,43.6,48.2,5,5,7,5,10,14,38,51,91,60.9,56.6,53.7,1.44,41,173,2,0,68.1,0.0,0,39.0,45.1,56.6,58.0,71.3,61.4,vocabulary,listening,IMPROVING
1266,12,USER,459,1168,3,11,231,1,27.3,27.3,0,2,3,1,2,4,5,12,29,47.6,43.3,47.2,1.76,24,50,0,0,0.0,0.0,0,76.9,35.1,73.1,50.4,51.8,48.2,listening,speaking,STABLE
1267,4,USER,423,1684,7,2,0,0,60.0,78.8,4,9,13,10,20,27,36,97,141,55.1,53.5,55.5,1.58,77,243,1,1,50.9,66.9,2,57.1,70.5,86.3,48.0,73.6,56.6,reading,writing,STABLE
1268,11,USER,361,1715,10,10,0,0,46.9,55.7,1,6,11,8,11,18,32,80,113,69.6,65.7,70.6,1.66,38,206,1,1,65.5,55.8,0,64.5,57.7,64.2,69.2,67.9,75.1,grammar,speaking,STABLE
1269,11,USER,386,1257,10,4,0,0,25.5,36.4,3,9,11,3,7,10,23,39,68,48.9,50.9,49.5,2.15,33,95,2,0,39.3,0.0,3,61.3,53.8,47.6,44.6,43.7,57.7,listening,vocabulary,STABLE
1270,9,USER,348,2085,20,4,0,0,66.8,69.5,3,11,18,14,20,32,81,102,252,64.7,62.7,61.3,1.46,152,346,1,2,58.7,63.1,0,46.8,65.8,88.9,63.7,63.8,63.7,reading,listening,STABLE
1271,10,USER,399,2396,29,7,0,0,99.7,90.0,3,10,20,12,16,44,115,185,272,58.3,61.4,65.1,1.72,172,457,3,5,51.9,72.3,0,54.7,75.3,71.4,61.0,69.5,60.2,speaking,listening,DECLINING
1272,5,USER,448,2629,11,4,0,0,52.6,50.7,7,9,19,11,17,44,87,154,290,56.5,52.4,55.1,1.83,89,412,3,4,42.7,62.5,0,52.5,60.0,57.7,56.7,33.8,61.6,grammar,vocabulary,STABLE
1273,4,USER,66,2130,12,5,0,0,53.6,69.1,3,10,17,9,13,31,93,119,218,69.7,69.3,67.6,1.74,114,298,2,3,62.1,54.7,0,84.1,56.3,44.9,57.0,54.4,49.2,listening,reading,STABLE
1274,6,USER,489,2690,13,6,0,0,83.0,71.6,5,9,20,7,15,42,73,156,358,46.7,49.4,44.9,2.09,152,382,2,0,62.2,0.0,0,61.1,23.6,46.2,57.9,41.2,38.3,listening,speaking,STABLE
1275,11,ADMIN,469,2068,16,5,0,0,83.7,88.3,5,11,16,15,19,35,66,89,211,70.5,62.5,60.7,1.52,109,335,2,4,58.5,67.8,0,78.3,60.1,73.3,50.6,63.0,63.1,listening,writing,IMPROVING
1276,2,USER,493,2171,7,6,51,1,60.4,75.5,3,11,17,13,18,39,109,170,230,46.4,49.4,49.7,1.72,157,401,2,5,55.8,55.8,3,45.6,68.3,77.7,53.8,59.1,45.1,reading,grammar,STABLE
1277,6,USER,565,1307,1,6,269,1,52.5,73.7,5,5,6,3,4,8,15,22,50,58.7,63.4,65.6,1.71,25,81,2,2,67.9,55.2,0,57.6,63.1,74.1,57.1,58.1,76.9,grammar,writing,DECLINING
1278,5,USER,35,1401,9,5,0,0,76.2,94.5,4,9,14,6,11,20,38,70,96,66.2,57.6,58.0,1.71,91,213,3,0,69.7,0.0,0,38.7,43.9,50.1,67.6,50.4,68.3,grammar,listening,IMPROVING
1279,6,USER,476,2498,17,2,0,0,92.1,100.0,6,11,26,14,20,36,98,136,279,61.1,59.9,57.3,2.02,167,366,1,4,63.4,72.4,0,57.7,62.2,57.0,55.7,40.1,44.5,speaking,vocabulary,STABLE
1280,12,USER,498,1757,5,2,108,1,97.7,87.8,5,12,15,8,10,22,31,76,158,72.9,66.8,66.9,1.34,82,253,2,4,63.9,64.9,0,50.5,65.9,75.7,63.4,63.6,89.0,grammar,listening,IMPROVING
1281,5,USER,50,1166,20,6,0,0,58.9,45.3,4,6,11,5,7,14,17,36,77,42.3,40.5,39.9,1.99,56,124,4,1,78.9,55.6,0,57.7,46.4,53.6,62.8,75.0,26.0,vocabulary,grammar,STABLE
1282,12,USER,392,2327,16,4,0,0,59.7,88.6,2,7,17,14,18,29,88,164,222,48.0,48.8,57.8,1.89,141,319,3,3,85.4,62.7,1,49.8,65.4,51.2,86.5,67.8,49.0,writing,grammar,DECLINING
1283,6,USER,495,1676,15,0,137,1,73.1,89.3,5,10,17,7,11,28,82,115,162,54.3,58.3,60.7,1.52,83,325,2,2,60.4,61.3,2,67.7,63.4,51.2,57.2,38.0,59.3,listening,vocabulary,DECLINING
1284,4,ADMIN,435,2395,19,0,0,0,81.1,75.0,4,10,17,7,18,30,84,107,233,50.7,55.5,58.6,1.69,103,308,2,4,80.4,44.9,0,56.3,46.2,71.7,79.7,58.9,67.6,writing,speaking,DECLINING
1285,7,USER,224,762,3,6,0,0,72.8,65.7,3,3,5,3,6,10,19,32,68,41.0,47.2,47.5,1.85,18,90,1,1,52.9,50.9,3,47.8,49.5,44.9,52.9,51.5,32.9,writing,grammar,DECLINING
1286,8,USER,505,2858,22,4,0,0,54.2,75.9,5,9,24,10,24,53,104,190,280,60.6,60.1,63.2,1.75,135,487,1,4,81.4,65.5,0,51.1,67.3,61.0,72.3,64.0,71.8,writing,listening,STABLE
